year,month,u10,v10,mx2t,mn2t,tcc,t2,msl,t,q,u,v,z,SPI,grid_ID
2008,7,0.520663723,0.126537407,289.9638357,279.0818127,0.348122179,284.0815174,102025.7926,281.2742782,0.004178791,-1.862808604,-2.302098931,1479.355917,-0.305339924,388
2008,8,1.175541368,1.31059862,290.7574886,278.8412987,0.305814549,284.4463727,102225.2853,281.0500498,0.003546551,-0.655769305,-0.603482791,1621.619233,0.161680286,388
2008,9,-0.576656622,0.417830627,296.8484477,284.1456573,0.256557424,290.2847371,101819.5628,286.4158071,0.004765433,-3.219910705,-1.894321459,1308.676855,0.452490446,388
2009,1,-1.481579145,-0.971090461,308.1054688,296.4975714,0.30621659,302.4087839,101119.0005,297.7198427,0.007852197,-3.502271056,-3.691633867,729.5211339,0.187935971,388
2009,10,0.265198515,0.589289748,299.6575298,287.2266915,0.308735768,293.5403098,101710.0786,289.2603898,0.004684506,-2.228755276,-2.186982756,1219.138003,0.389740398,388
2009,11,-0.355958348,-0.285153601,307.6947611,294.4374563,0.266221951,301.4194926,101273.2898,296.5974182,0.005936611,-3.042062706,-3.351039654,870.2581116,-1.278432404,388
2009,12,-1.226007577,0.248418273,305.8063827,294.4611688,0.46142756,300.2850135,101255.9824,295.9349917,0.007087503,-3.367095588,-2.570220158,859.4200535,2.606913498,388
2009,2,-1.714429846,0.352889111,305.3877563,294.7007632,0.360901219,300.2182367,100974.2547,296.6112104,0.00863628,-3.485452177,-2.024935662,645.3412214,2.079265012,388
2009,3,-1.574877334,0.71142187,303.7832307,291.8907303,0.196682289,297.7949061,101460.2553,293.8683137,0.006539394,-3.324136849,-1.866854691,1044.583116,-1.529867913,388
2009,4,-0.563554349,0.990498901,298.2149546,287.7239665,0.320187781,292.4548065,101722.0174,289.1727865,0.006968459,-2.605851063,-1.231742602,1254.101736,0.28905234,388
2009,5,-1.588713512,1.430681639,293.6870294,283.7962942,0.386869607,288.242094,102066.6305,285.4818096,0.005691273,-3.882902364,-0.302307643,1560.426671,1.128367207,388
2009,6,-0.07523369,-0.759783124,289.464861,281.4523966,0.440478856,285.3602041,101760.8992,283.5175334,0.005981394,-2.109610729,-2.179165511,1287.521966,1.377780581,388
2009,7,0.61905118,0.36010944,289.110006,279.6123657,0.385723884,283.9962513,101988.2107,281.7567572,0.004936983,-1.372605944,-1.32099275,1451.605016,-0.328462065,388
2009,8,0.213450104,0.04710165,294.549784,281.5124492,0.310745199,287.7721656,101768.9433,285.0802189,0.004187188,-2.184571053,-2.346554651,1245.306834,-1.216590543,388
2009,9,0.888221089,-0.569600322,296.7720846,284.044752,0.21763436,290.3065664,101547.974,286.9903015,0.004407317,-1.508981395,-3.477842108,1076.188488,0.257710459,388
2010,1,-0.737181883,-0.698932256,306.5912515,294.9499876,0.350085085,301.1336808,101074.3185,297.9953643,0.009085007,-2.464632444,-2.794932445,722.3796613,0.014481536,388
2010,10,-0.846933511,-0.062350608,297.1201772,286.9566975,0.507280198,292.0931593,101805.6283,288.1091515,0.006870591,-3.487478616,-2.97305391,1297.069735,1.417087031,388
2010,11,-1.430518885,-0.792303443,299.7536743,290.080776,0.556892312,294.9017965,101559.3354,291.1628042,0.007986638,-3.393087922,-3.529833084,1118.249221,1.599715291,388
2010,12,-0.973900643,-0.531013094,301.5771514,291.716791,0.478536885,297.1188118,101000.283,293.7406537,0.00923496,-2.663375511,-2.962857861,658.984072,1.024225915,388
2010,2,-1.811706276,-0.400265692,303.6941398,294.5866274,0.510466944,299.306585,101326.9422,295.9910594,0.010294303,-3.63669032,-3.139541092,945.3328029,1.048008087,388
2010,3,-1.715567267,0.287363533,301.676997,291.5234336,0.379029987,296.741523,101778.3828,292.726091,0.008271789,-3.980385894,-2.220463437,1326.732208,1.160969376,388
2010,4,-0.979479389,0.703695673,298.1127594,287.787381,0.435273195,292.555365,101878.6505,289.4846924,0.007530278,-3.038644795,-1.351898194,1414.752354,0.288740385,388
2010,5,-0.032380512,0.670811961,293.7648739,283.1796402,0.336210085,287.7841098,101756.8465,285.2027627,0.005625756,-1.853524223,-0.793426248,1284.496633,-0.019589068,388
2010,6,-0.183626663,1.133918921,289.3497721,280.4722951,0.458308349,284.3054789,102336.5276,282.2437775,0.005476173,-2.462111973,-0.676283709,1750.845756,-0.468176791,388
2010,7,-0.272342195,0.645870522,289.2743215,280.3661903,0.481982434,284.3817385,102380.8959,281.8129312,0.005517269,-2.842938026,-1.063635309,1768.08033,1.402109545,388
2010,8,1.387750629,-0.031815838,289.1904415,279.7848973,0.392430213,284.4737509,101877.1711,281.6799513,0.004727824,-0.818585289,-1.898807891,1338.460508,0.786463017,388
2010,9,0.389925757,0.729775957,294.1933634,283.7264801,0.512195394,288.826059,101893.3078,285.4537384,0.005680449,-2.086355037,-1.251126227,1352.827153,0.91486588,388
2011,1,-1.958842537,-0.218988522,307.7940083,296.1452243,0.306625433,302.0445202,100827.8881,297.83091,0.0085621,-3.728033746,-2.921843228,504.7199054,-0.314246358,388
2011,10,-1.204100096,0.588441415,298.7082224,287.3184578,0.439996882,293.1497724,101626.2344,288.8846583,0.00603111,-3.534636365,-1.73506293,1143.20648,0.245606945,388
2011,11,-0.784121229,0.160909301,303.7578979,292.2665517,0.56411298,297.6414927,101316.1154,293.8338226,0.007525332,-2.784809471,-3.041654271,915.8214986,1.31771688,388
2011,12,-1.993704155,0.436990176,300.6294605,290.5748429,0.467790147,296.0273831,101108.0212,292.1796619,0.008612717,-3.75744498,-2.003210493,752.2123012,1.120112797,388
2011,2,-1.184733268,-0.700255161,307.0322636,296.1957408,0.493259034,301.456386,101273.1869,297.6603121,0.009587148,-3.069895942,-3.503692939,882.9902387,-0.564630014,388
2011,3,-1.220128067,0.286844039,302.6572138,292.8580047,0.515770023,297.4950827,101401.5995,293.8291547,0.008182115,-3.084633508,-2.178221843,988.9446153,-0.469663702,388
2011,4,-1.413170031,1.467526931,298.2024811,287.0993032,0.248989991,292.1955231,101955.9237,288.3947032,0.006231768,-3.933625231,-0.461786712,1458.623254,-0.163542589,388
2011,5,0.303015554,1.774160286,292.4984771,282.2078631,0.467874447,286.5446039,101961.3183,284.1230026,0.005031443,-1.663614433,0.190098307,1447.064424,-0.248206738,388
2011,6,-0.416788495,1.750713706,290.2070485,280.4912994,0.413568517,284.5087524,102175.1292,282.3348022,0.005291111,-2.924637199,0.016032896,1621.934629,0.103759619,388
2011,7,0.496264957,0.743723068,289.2587034,279.2728114,0.32991243,283.5551974,102247.6963,281.2834591,0.00443385,-1.556928082,-0.780327007,1683.760344,-0.276082387,388
2011,8,-0.386871531,0.238704124,293.855641,281.937879,0.301478543,287.5523987,102046.8936,284.1808826,0.004587796,-2.958245123,-2.003962198,1511.142115,-0.019471267,388
2011,9,0.458334084,-0.328660816,297.1076935,284.0324666,0.178644576,290.2536865,101824.9328,286.3037649,0.003909686,-2.086874254,-2.912016585,1308.515198,0.944647783,388
2012,1,-2.208203392,0.284896876,304.7367583,293.9909215,0.524722558,299.2559234,101071.6051,295.4784064,0.008623431,-4.09617674,-2.111255882,699.046756,1.354162098,388
2012,10,-0.093651613,0.601962947,300.8578265,286.7525005,0.255172798,293.7208931,101691.6651,289.3229498,0.004008844,-2.693557925,-2.472505206,1214.586419,-1.78378436,388
2012,11,-0.936514633,0.426027374,305.7410909,292.9723287,0.439465982,299.1820516,101315.2406,294.6322133,0.005711558,-3.423754499,-2.711695759,912.9012217,-1.024431864,388
2012,12,-0.73236327,0.259927498,308.0137772,295.2774639,0.343041119,301.6951816,101157.4672,296.913715,0.006147467,-3.16753793,-2.589836537,751.2385382,-0.791304655,388
2012,2,-1.153660832,0.099141395,302.3256541,292.1919335,0.399814091,297.4204765,101113.9806,294.4719901,0.009415907,-2.734018043,-2.210166854,776.225009,1.237634006,388
2012,3,-1.272903448,0.828319776,301.0131393,290.524605,0.346990867,295.8307525,101391.5565,292.3341379,0.008543935,-3.002791288,-1.745514748,995.94522,0.73760953,388
2012,4,-0.765664567,1.160394719,298.777892,287.4855306,0.373766773,292.5774333,101880.0422,289.5962606,0.006284115,-2.946856685,-1.041949093,1413.062211,-0.444571697,388
2012,5,-0.348362813,1.12516094,293.0298235,281.2158262,0.223015124,286.4930902,102207.2807,284.0642444,0.004719002,-2.641535344,-0.403686504,1667.480268,0.052873827,388
2012,6,0.049274292,1.076430736,289.2942067,280.2472331,0.382686875,284.2578074,102004.3974,282.1342041,0.00536511,-1.897612417,-0.114724803,1457.101581,0.368072724,388
2012,7,-0.206191468,1.125238378,289.2724176,279.7831923,0.323231008,283.8775379,102321.4362,281.4225395,0.004998516,-2.470174862,-0.26397398,1714.962623,0.558307084,388
2012,8,1.005567803,0.432377942,292.0345134,279.3478689,0.261802929,285.1745064,101977.1474,282.4711048,0.003447568,-1.185658757,-1.344251431,1429.218776,-1.404768795,388
2012,9,0.186440215,0.277312719,297.3777802,283.0187927,0.160509316,289.7193766,101755.763,286.352361,0.003755527,-2.003502434,-2.267454743,1237.662172,-0.545668,388
2013,1,-1.373693616,-0.161454491,310.9351196,298.0478673,0.247946781,304.4052154,100773.2545,299.6104008,0.0073754,-3.654565983,-3.443540152,418.9893105,-0.684008846,388
2013,10,0.348971319,0.9224404,302.0940916,287.8250132,0.16015926,294.8770663,101549.2404,290.0572726,0.003456903,-2.241605744,-2.494868598,1030.244389,-2.268949871,388
2013,11,-0.106973988,1.110465252,304.364031,290.7558044,0.229477326,297.789741,101144.4057,292.8996063,0.003891655,-2.692659528,-1.782537961,741.7036575,-1.353690549,388
2013,12,-0.2468947,0.486253573,307.4715616,294.00664,0.313398817,300.9422755,101129.8286,296.0099025,0.004871498,-2.658520833,-2.410986498,740.4464436,-1.010027312,388
2013,2,-2.579685784,-0.064894974,305.6389596,294.2749547,0.379031446,299.9620819,101300.154,295.2595792,0.007598559,-4.384004559,-2.5498967,885.7659067,0.783491176,388
2013,3,-1.880220827,0.218518156,302.5778021,291.9236106,0.37281096,297.1659182,101490.1905,293.3573077,0.00808857,-3.498850921,-2.445658612,1074.195606,-0.030024334,388
2013,4,-0.727076431,1.179998414,299.1101359,286.9026174,0.2657018,292.6923625,101826.1492,289.5894806,0.005249667,-2.651622136,-0.832123161,1358.481956,-1.116787996,388
2013,5,-0.702776432,0.338453034,294.2168628,284.049278,0.458926788,288.4515312,102116.8745,285.746142,0.005292224,-3.282218218,-2.265799572,1577.330159,-0.120077769,388
2013,6,0.392206789,1.074344377,289.9611562,281.4556763,0.545677175,285.2951843,101985.2365,282.8181163,0.006135836,-1.548779185,-0.55615628,1455.888924,0.624018623,388
2013,7,-0.724145835,-0.151151751,291.007401,281.1156469,0.325547923,285.6429414,102351.6447,283.3577448,0.005287937,-3.266914247,-2.293210381,1779.711343,-0.087891143,388
2013,8,0.906321023,0.230458219,294.0175614,280.9822831,0.226056331,287.1230164,101814.6373,283.9788946,0.00377644,-1.372919501,-1.982821039,1300.547359,-1.245105206,388
2013,9,0.083466576,-0.401412938,299.9994324,285.9410675,0.203191994,292.7698201,101543.0328,289.4768534,0.004130005,-3.080686995,-3.344756097,1084.478574,0.284081557,388
2014,1,-1.335574665,-0.18107388,308.6216017,296.1867873,0.252781053,302.4357438,101110.7525,297.5938169,0.006248445,-3.621865919,-3.443474528,718.5412339,-0.12367195,388
2014,10,-0.326135399,0.494440558,303.62234,289.3345534,0.19425202,296.5151318,101599.1268,292.0060307,0.004144503,-2.89560107,-2.311624274,1125.471649,-1.993699726,388
2014,11,-0.270911269,0.76612938,307.7986389,293.626887,0.386464425,300.5787242,101283.3643,295.646051,0.004596621,-2.795141736,-2.435532707,861.4980143,-1.007594292,388
2014,12,-0.511261585,-0.202008207,306.5073518,294.3029637,0.382057463,300.3055321,100881.9745,296.3977021,0.00741124,-2.985079587,-3.188579142,543.4682659,0.56106154,388
2014,2,-1.208905018,-0.624541309,306.9080276,296.1241847,0.493210081,301.6489214,101017.9888,297.4872262,0.007623786,-3.400628449,-3.631517804,662.4451283,0.954071105,388
2014,3,-1.729600415,0.490473282,302.5251209,292.5792325,0.410888665,297.5356524,101619.2618,293.8545394,0.008966901,-3.579704488,-2.349506061,1191.223182,0.795646358,388
2014,4,-0.823159272,0.611638294,299.4159149,288.5916606,0.404912619,293.5661235,101602.3638,290.393868,0.008043909,-2.668451736,-1.553641998,1173.120628,0.37130656,388
2014,5,-0.700264037,-0.338412912,295.3354551,285.0112344,0.516092235,289.6790456,102061.5174,286.7749073,0.005811124,-3.457773668,-2.832351171,1546.248016,0.007980717,388
2014,6,0.581721558,0.657621173,290.4677663,281.0220062,0.355936609,285.1271545,102140.7182,282.7339152,0.005467842,-1.406230274,-0.872500115,1566.778929,-0.66599865,388
2014,7,0.646599522,0.123095555,290.3574209,278.9569052,0.262671879,284.2051116,102117.5481,281.6493018,0.004260147,-1.517020028,-1.890672839,1556.000244,-0.323651868,388
2014,8,-0.839773832,1.584990066,291.3939307,280.0607477,0.248469306,285.5177081,102413.5307,282.301491,0.004466751,-3.946628169,-0.202312108,1796.562884,0.851702938,388
2014,9,-0.009890371,0.669383011,296.4949646,283.7770447,0.259169082,290.0545715,101903.9406,285.6868306,0.004168609,-2.83444738,-1.744815361,1381.164667,0.043691472,388
2015,1,-1.33502872,0.173072401,305.5425592,294.4869149,0.411247223,300.0860537,100859.8639,296.4205696,0.008328657,-3.209074321,-2.431212924,528.5757313,0.76991909,388
2015,10,-1.544986475,-1.191575852,305.2098832,291.5740347,0.229472785,298.1605599,101998.7863,293.2119052,0.005631484,-4.461077891,-4.750804358,1466.67229,-0.917664947,388
2015,11,-0.063546182,0.738043615,305.5916646,292.3716685,0.287498454,299.1081655,101207.9766,294.8081512,0.00599776,-2.227548919,-1.98701106,795.3533051,-0.060657593,388
2015,12,-1.567882376,-0.125552584,307.3681936,294.969004,0.395556883,301.0832165,101307.0005,296.0182042,0.005966712,-3.824873538,-3.269448385,883.5308267,-0.508463356,388
2015,2,-2.42011664,-0.123411758,308.0562646,296.4770889,0.253660881,302.4553604,101284.5103,297.4946496,0.007362074,-4.52649051,-3.600379639,869.7399227,-1.952708221,388
2015,3,-0.821285883,1.127595012,305.8489488,293.1619971,0.21961244,299.4520717,101319.7583,294.8066012,0.005745643,-3.231385554,-1.643664958,889.4820045,-1.04706234,388
2015,4,-0.063958519,0.929464443,298.0085388,287.5301951,0.45098556,292.4917837,101775.9255,288.7046356,0.006226166,-2.203028293,-1.385227745,1290.653494,0.688909578,388
2015,5,0.208263334,1.097213146,293.7730614,283.9869119,0.413223573,288.4252989,102181.5078,285.6891233,0.006151627,-2.155495981,-0.762504035,1623.570988,0.183348885,388
2015,6,-0.675818179,0.75524998,290.0913259,281.1696503,0.442436882,285.1582652,102489.9424,282.7932882,0.005939775,-3.3841344,-1.331793612,1878.417143,1.107096266,388
2015,7,0.439593007,0.325465011,288.1136603,278.8491811,0.420556851,283.0433546,102326.3034,280.8009378,0.004873736,-2.016311552,-1.852719865,1718.048076,0.433033452,388
2015,8,0.733059851,0.673708637,291.7540569,280.3868969,0.31793405,285.5412312,102097.9181,282.6544495,0.004604904,-1.345858519,-1.097168057,1536.103159,-0.764298465,388
2015,9,-0.600030804,1.197415005,296.143042,283.1937378,0.183788844,289.5301259,102095.9849,285.2038218,0.004181768,-3.33424949,-1.473910768,1539.633673,-0.861013612,388
2016,1,-0.993024547,-0.375377929,306.0622165,294.4900178,0.469917917,300.2679365,101095.0723,296.4260667,0.008073117,-3.093573957,-3.173063308,729.0405778,0.879603115,388
2016,10,0.250575165,-0.1411334,298.0441954,285.1673505,0.275400429,291.45123,101589.9945,287.5167099,0.005117093,-2.142014862,-3.052024001,1114.161754,-0.120952454,388
2016,11,0.165248357,0.492856919,303.8511861,290.3436005,0.291953688,297.224468,101192.7258,293.4786814,0.004470938,-2.026049849,-1.925622688,809.7916187,-1.068828846,388
2016,12,-0.315376662,-0.52109741,307.9780421,295.5407508,0.401375162,301.7543256,101020.6946,297.3508133,0.006981046,-2.614782517,-3.780059523,627.4495938,0.439043971,388
2016,2,-1.64237746,1.052290322,308.49093,295.6171391,0.130625458,302.1263133,101102.6746,297.4133248,0.006489733,-3.580856291,-1.646353155,723.0767939,-1.498260428,388
2016,3,-1.351395014,0.280608986,305.3955738,294.0808942,0.397276698,299.3082955,101486.8586,295.538843,0.007174127,-2.968889061,-2.443186281,1061.060701,-0.54272412,388
2016,4,-1.528831205,0.59379801,302.4870717,290.6642202,0.348312971,296.1142731,101927.9096,291.9709534,0.005813232,-3.862605571,-2.104722202,1450.834265,-0.234671145,388
2016,5,0.137505632,0.211299385,294.7555631,284.4018594,0.4573259,288.9998494,101836.4357,286.4784782,0.006279837,-2.051245107,-1.687346164,1351.427175,0.063097781,388
2016,6,0.880704507,-0.148097411,289.2052948,282.0980469,0.604104666,285.215686,101884.9503,283.4121908,0.006165424,-2.0546612,-2.353268925,1324.73821,2.624059759,388
2016,7,0.8228584,0.240463506,289.138603,281.0607664,0.519100137,284.6604762,102116.6757,282.4246934,0.005739877,-1.271673366,-1.595204678,1553.819594,-0.182134817,388
2016,8,-0.565393822,0.236801681,290.9798426,280.4749618,0.393691691,285.0559545,102083.1202,282.9879475,0.005281651,-3.25521412,-2.169222811,1531.015296,1.482367624,388
2016,9,0.798857928,-0.798366984,292.2963816,283.1082184,0.511346626,287.5244141,101589.3714,285.2100983,0.005996581,-1.841238438,-3.195143665,1070.237162,2.190111232,388
2017,1,-0.890027238,-0.57772575,311.0189061,299.3257062,0.302048872,304.9588456,100893.6421,300.4971333,0.00883557,-2.939875758,-3.916388639,535.1620768,-0.284720708,388
2017,10,-0.541062351,0.589293084,300.6363181,288.7290777,0.381880941,294.4742028,101529.807,290.6057601,0.005982973,-2.977583706,-2.156020193,1075.728572,1.081078859,388
2017,11,-2.250465012,-0.714948669,302.967628,291.2841573,0.403390453,296.9596313,101475.9805,292.8544271,0.006582479,-4.413281816,-3.743708757,1026.359682,0.240714188,388
2017,12,-0.293203071,-0.186394286,308.0779311,295.2702263,0.334601231,301.8249118,100922.5126,297.2387981,0.006280789,-2.65557923,-3.16917233,567.2180422,-0.014303925,388
2017,2,-1.003447706,0.515813179,310.737309,297.3189131,0.17633772,303.7438115,101082.7779,299.1450642,0.00627284,-3.138808127,-2.46736102,685.5235329,-2.317127644,388
2017,3,-1.721797388,0.214318249,304.4231528,293.5358473,0.319674409,298.7269957,101178.6464,295.21065,0.009271276,-3.447712325,-2.181491341,808.0592745,1.12196922,388
2017,4,-1.356997607,0.933238352,298.2588074,287.6572998,0.331448671,292.2190186,101997.7365,288.9124257,0.006052484,-3.643587781,-1.26278962,1479.402936,-0.294966166,388
2017,5,-0.668425197,0.907332557,294.9185437,283.496961,0.256188314,288.4400684,102114.4753,285.4117156,0.005539236,-2.936764666,-1.279198133,1587.532679,-0.380660216,388
